age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,admin.,1,1.0,0,0.04303297942309499,1,0,,28,5,0.05097649784839457,2,0.0,0,,0
54,3,1,2.0,0,0.1049113434718997,0,0,0.0,21,11,0.05428666004634227,3,0.0,0,,0
40,6,1,1.0,0,0.04515375632541845,1,0,1.0,11,5,0.015226746110559417,1,0.0,0,,0
50,6,1,1.0,0,0.05736835747171179,0,1,1.0,14,8,0.24925521350546176,4,0.0,0,,0
57,4,1,1.0,0,0.04512691104817385,1,1,1.0,25,8,0.029460443561734526,4,0.0,0,,0
33,1,1,1.0,0,0.09104575777506342,0,0,1.0,11,8,0.09301555776233035,2,0.0,0,,0
49,1,1,1.0,0,0.04249607387820298,1,0,1.0,20,4,0.1277722608407812,1,0.0,0,,0
35,6,1,1.0,0,0.04446920175568113,1,0,1.0,18,5,0.04700430321085733,2,0.0,0,,0
28,3,0,1.0,0,0.04446920175568113,1,0,,28,5,0.12644819596160212,1,0.0,0,,0
58,0,1,0.0,0,0.0467778955987168,0,0,1.0,19,8,0.04667328699106256,7,0.0,0,,0
31,admin.,0,1.0,0,0.03900618783640488,0,1,1.0,7,7,0.074809665673618,1,0.0,0,,0
36,0,1,0.0,0,0.053180494221554075,0,0,1.0,16,7,0.07712677921218139,2,0.10550458715596331,1,0.0,0
49,3,0,2.0,0,0.05842874592287352,0,0,1.0,8,7,0.15557762330354188,2,0.0,0,,0
30,8,1,1.0,0,0.04637521644004779,1,0,,20,5,0.1145316120489904,4,0.0,0,,0
29,6,0,1.0,0,0.04727453322774191,1,0,1.0,28,7,0.15988083416087387,7,0.0,0,,0
50,0,1,,0,0.08881759976376156,0,0,,5,6,0.3326713008937438,2,0.0,0,,0
26,10,0,0.0,0,0.048415457510637444,0,0,1.0,5,3,0.027474346242965905,1,0.10550458715596331,2,2.0,1
27,9,1,1.0,0,0.10954215379659334,1,1,0.0,23,7,0.025819265143992055,3,0.0,0,,0
32,3,0,1.0,0,0.06688500825492276,1,0,1.0,18,5,0.05925190334326382,1,0.0,0,,0
62,,1,1.0,0,0.049395310130065366,0,0,0.0,2,3,0.044687189672293945,5,0.0,0,,0
34,3,0,1.0,0,0.2281311660246171,1,0,,3,6,0.036742800397219465,3,0.0,0,,0
25,admin.,0,0.0,0,0.06352934859934765,0,0,1.0,8,4,0.039721946375372394,2,0.0,0,,0
34,0,0,0.0,0,0.04903289888726326,1,0,,3,6,0.2082092022509103,28,0.0,0,,0
44,1,0,1.0,0,0.06700581200252345,0,0,0.0,20,10,0.23634558093346575,1,0.0,0,,1
38,0,1,0.0,0,0.060549522825196975,1,0,1.0,2,2,0.019529956967891428,1,0.0,0,,0
57,admin.,1,1.0,0,0.04673762768284989,0,0,1.0,14,8,0.05825885468387951,1,0.12270642201834862,2,0.0,0
36,7,1,0.0,0,0.05126105689856512,0,0,1.0,25,8,0.014233697451175108,1,0.13876146788990826,1,0.0,0
41,2,1,1.0,0,0.0612340773949343,1,0,1.0,9,7,0.12810327706057598,1,0.0,0,,0
36,0,0,0.0,0,0.05356975074160079,0,1,,4,7,0.026812313803376366,3,0.0,0,,0
27,0,0,0.0,0,0.04731480114360881,1,0,1.0,15,5,0.1221449851042701,1,0.0,0,,0
37,1,1,1.0,0,0.04477792244399404,0,0,1.0,20,8,0.09433962264150944,2,0.0,0,,0
47,0,0,0.0,0,0.10355565697104736,0,0,0.0,10,12,0.26514399205561073,1,0.2190366972477064,1,1.0,1
31,6,1,2.0,0,0.050630192883317,1,0,1.0,7,5,0.20489904005296258,1,0.33715596330275227,1,2.0,1
39,7,1,1.0,0,0.10785090133018349,1,0,,17,6,0.1585567692816948,1,0.0,0,,0
35,admin.,1,0.0,0,0.0653414048133582,1,0,,9,5,0.007282356835484938,2,0.0,0,,0
40,3,1,1.0,0,0.04528798271164145,1,0,,7,5,0.03574975173783516,3,0.0,0,,0
38,0,0,0.0,0,0.04446920175568113,1,0,1.0,17,11,0.06918238993710692,2,0.0,0,,0
31,1,1,1.0,0,0.09421350048992631,1,0,1.0,20,11,0.04137702747434624,1,0.0,0,,0
36,3,1,2.0,0,0.06026764741412867,0,0,1.0,15,4,0.107911287653095,1,0.3577981651376147,4,2.0,1
53,0,1,2.0,0,0.0726030523080227,0,0,,9,6,0.033101621979477,1,0.0,0,,0
59,3,1,2.0,0,0.05450933544516181,0,0,,29,5,0.05958291956305859,1,0.0,0,,0
29,0,0,0.0,0,0.08952899961074348,0,0,1.0,21,7,0.03839788149619331,3,0.0,0,,0
30,admin.,0,1.0,0,0.09559603226802325,1,0,,3,6,0.05130751406818934,4,0.0,0,,0
52,admin.,1,1.0,0,0.04977114401148978,1,0,,15,5,0.12810327706057598,3,0.0,0,,0
55,3,1,1.0,0,0.058039489402826806,1,0,1.0,12,8,0.03574975173783516,2,0.0,0,,0
56,3,1,2.0,0,0.05010670997704729,1,0,,9,5,0.023833167825223437,1,0.0,0,,0
32,admin.,1,1.0,0,0.04548932229097596,1,0,,21,5,0.06123800066203244,2,0.0,0,,0
24,3,1,1.0,0,0.04446920175568113,0,0,,28,5,0.029791459781529295,1,0.0,0,,0
51,3,1,2.0,0,0.05579790875290264,1,0,,29,5,0.05958291956305859,3,0.0,0,,0
36,0,1,0.0,0,0.06216023945987302,1,0,1.0,7,8,0.031777557100297914,2,0.0,0,,0
36,1,1,0.0,0,0.04671078240560529,1,0,1.0,28,1,0.017543859649122806,1,0.0,0,,0
42,0,1,0.0,0,0.07382451242265205,1,0,1.0,17,11,0.17245945051307515,3,0.0,0,,1
49,admin.,1,1.0,0,0.2382921034616985,1,0,1.0,21,11,0.018536908308507117,1,0.0,0,,0
48,0,1,1.0,0,0.07526073475523819,1,0,,26,5,0.08176100628930817,11,0.0,0,,0
36,0,1,1.0,0,0.045543012845465164,1,0,,30,5,0.08176100628930817,3,0.0,0,,0
48,0,1,2.0,0,0.07852243594045717,0,0,1.0,26,8,0.07116848725587553,6,0.0,0,,0
30,1,1,0.0,0,0.05210668313177004,0,0,1.0,27,8,0.3217477656405164,12,0.0,0,,1
27,0,0,0.0,1,0.04446920175568113,0,1,1.0,8,7,0.013902681231380337,1,0.0,0,,0
38,2,1,0.0,0,0.04446920175568113,1,0,1.0,18,11,0.05991393578285336,3,0.0,0,,0
36,1,0,1.0,1,0.044630273419148735,0,0,1.0,12,8,0.19298245614035087,2,0.0,0,,1
45,1,1,1.0,0,0.04512691104817385,0,0,1.0,29,7,0.020191989407480966,2,0.0,0,,0
44,9,1,0.0,0,0.0506436155219393,0,0,,17,6,0.16120489904005297,1,0.0,0,,0
42,1,1,1.0,0,0.05269727923115126,1,0,1.0,11,5,0.14167494207216152,2,0.0,0,,0
37,2,1,0.0,0,0.1510986429712353,0,0,1.0,21,11,0.03243958953988745,1,0.0,0,,0
48,3,1,1.0,0,0.05981127770097046,1,0,1.0,17,4,0.08606421714664018,1,0.3646788990825688,1,0.0,0
57,4,1,2.0,0,0.03824109743493376,1,0,1.0,4,2,0.023502151605428664,1,0.2190366972477064,6,0.0,0
44,6,1,1.0,0,0.07116682997543657,1,1,1.0,20,4,0.033763654419066536,2,0.0,0,,0
48,1,1,1.0,0,0.04469738661226024,1,1,1.0,17,11,0.025488248924197286,1,0.0,0,,0
56,4,1,2.0,0,0.04445577911705883,0,0,1.0,27,8,0.028136378682555446,23,0.0,0,,0
37,0,1,0.0,0,0.06726084213634716,1,0,,6,6,0.030122476001324065,2,0.0,0,,0
47,3,1,1.0,0,0.11568972228560691,1,0,,15,5,0.10526315789473684,1,0.0,0,,0
54,9,1,,0,0.04446920175568113,0,0,1.0,14,4,0.029791459781529295,5,0.16743119266055045,3,1.0,0
51,4,1,1.0,0,0.06700581200252345,0,0,1.0,12,8,0.13670969877523997,1,0.4197247706422018,9,1.0,1
47,admin.,1,1.0,0,0.0938108213312573,0,0,1.0,18,10,0.18636213174445548,1,0.11009174311926606,3,2.0,1
25,0,1,0.0,0,0.041220923209084444,1,1,1.0,18,5,0.19728566699768288,4,0.38188073394495414,4,1.0,1
39,6,0,1.0,0,0.050791264546784606,0,0,,15,10,0.00033101621979476995,1,0.0,0,,0
40,0,1,0.0,0,0.16395753077139905,1,0,1.0,14,8,0.15226746110559417,5,0.0,0,,0
38,0,0,0.0,0,0.06734137796808097,0,0,1.0,1,9,0.07216153591525985,1,0.0,0,,0
34,0,1,0.0,0,0.08540824955369726,1,0,1.0,13,5,0.15392254220456802,1,0.0,0,,1
53,9,1,2.0,0,0.0791130320398384,0,0,1.0,15,4,0.031446540880503145,1,0.0,0,,0
32,6,1,1.0,0,0.04664366921249379,1,0,,14,5,0.0969877523998676,2,0.0,0,,0
35,3,1,1.0,0,0.04773090294090012,1,0,1.0,20,4,0.012247600132406488,3,0.0,0,,0
24,10,0,1.0,0,0.06926081529106992,0,0,1.0,9,12,0.1277722608407812,1,0.0,0,,0
58,3,1,2.0,0,0.04446920175568113,1,0,,29,5,0.17576961271102284,2,0.0,0,,0
49,0,1,2.0,0,0.08971691655145568,0,0,1.0,11,11,0.08771929824561403,2,0.0,0,,1
45,6,0,1.0,0,0.06805277781506289,1,0,1.0,20,4,0.33300231711353856,3,0.375,1,1.0,0
55,0,1,0.0,0,0.0467644729600945,1,0,1.0,8,8,0.022840119165839126,6,0.0,0,,0
42,2,1,0.0,0,0.04657655601938229,1,1,,7,5,0.2138364779874214,1,0.0,0,,0
28,admin.,1,1.0,0,0.05700594622890968,1,0,,4,7,0.016219794769943726,2,0.0,0,,0
48,3,1,1.0,0,0.04421417162185742,0,1,,4,7,0.0880503144654088,1,0.0,0,,0
51,0,0,0.0,1,0.04373095663145461,1,0,1.0,18,8,0.03806686527639854,6,0.0,0,,0
38,9,1,2.0,0,0.04475107716674944,0,0,1.0,26,8,0.20854021847070506,2,0.0,0,,0
27,3,0,1.0,0,0.044657118696393334,0,0,,14,5,0.022509102946044357,2,0.0,0,,0
50,1,0,1.0,0,0.04777117085676702,1,0,1.0,17,11,0.0880503144654088,1,0.14220183486238533,2,0.0,0
44,3,1,2.0,0,0.05637508221366156,1,0,1.0,12,5,0.05329361138695796,2,0.41743119266055045,1,0.0,0
40,0,1,0.0,0,0.04515375632541845,0,0,1.0,19,8,0.052962595167163194,2,0.0,0,,0
29,6,0,1.0,0,0.04061690447108093,1,0,1.0,18,5,0.06355511420059583,1,0.0,0,,0
34,6,1,1.0,0,0.04446920175568113,1,0,1.0,14,7,0.024495200264812975,4,0.0,0,,0
44,7,0,0.0,0,0.08116669574905035,1,0,1.0,12,5,0.29559748427672955,4,0.0,0,,1
50,2,1,0.0,0,0.04516717896404075,0,0,1.0,31,7,0.005958291956305859,8,0.0,0,,0
34,0,1,0.0,0,0.0792875263419283,1,0,1.0,21,11,0.05196954650777888,3,0.0,0,,0
54,4,1,2.0,0,0.04476449980537174,0,0,,20,6,0.006289308176100629,4,0.0,0,,0
34,1,1,0.0,0,0.06609307257620703,1,0,1.0,11,5,0.1608738828202582,2,0.0,0,,0
34,admin.,0,0.0,0,0.04471080925088254,1,1,1.0,30,4,0.11751075802714334,1,0.0,0,,1
52,3,1,2.0,0,0.06233473376196293,1,0,1.0,29,7,0.06918238993710692,2,0.0,0,,0
60,,1,,0,0.14295110132749897,0,0,1.0,4,8,0.039059913935782856,1,0.0,0,,0
39,0,0,1.0,0,0.055677105005301944,1,0,,29,5,0.19298245614035087,4,0.0,0,,0
58,4,1,2.0,0,0.11281727762043463,0,0,,11,6,0.06454816285998013,6,0.0,0,,0
41,1,1,1.0,0,0.04516717896404075,0,0,1.0,20,8,0.08507116848725588,2,0.0,0,,0
48,1,1,1.0,0,0.1874874162762916,0,0,0.0,31,7,0.00033101621979476995,3,0.0,0,,0
58,0,1,0.0,0,0.06904605307311311,0,0,1.0,17,11,0.5054617676266137,1,0.0,0,,0
40,7,1,2.0,0,0.04570408450893276,1,0,,13,5,0.029129427341939754,1,0.0,0,,0
48,0,1,0.0,0,0.05233486798834915,1,1,1.0,6,5,0.05792783846408474,2,0.0,0,,0
52,3,1,2.0,0,0.06806620045368518,1,0,,15,5,0.012247600132406488,1,0.0,0,,0
50,7,1,1.0,0,0.0721332599562422,1,1,1.0,29,1,0.0638861304203906,2,0.2809633027522936,3,0.0,0
25,1,0,1.0,0,0.05734151219446719,0,0,1.0,9,7,0.04634227077126779,5,0.0,0,,0
54,4,1,2.0,0,0.04726111058911961,0,0,,12,5,0.08308507116848726,1,0.0,0,,0
34,6,1,1.0,0,0.040241070589656515,1,0,,8,5,0.017212843429328037,2,0.0,0,,0
48,0,1,0.0,1,0.04429470745359123,1,0,1.0,15,5,0.005296259516716319,6,0.3348623853211009,2,1.0,0
37,admin.,1,0.0,0,0.05522073529214373,0,0,1.0,11,8,0.10824230387288977,7,0.0,0,,0
66,4,1,0.0,0,0.07061650179192226,0,0,1.0,28,1,0.07017543859649122,1,0.10550458715596331,4,2.0,1
32,0,0,0.0,0,0.05454960336102871,1,0,,8,5,0.019860973187686197,1,0.0,0,,0
45,3,1,1.0,0,0.05499255043556462,1,1,,3,6,0.009930486593843098,1,0.0,0,,0
43,3,0,1.0,0,0.04479134508261634,0,0,1.0,12,5,0.021185038066865277,1,0.41743119266055045,1,0.0,0
41,0,1,0.0,0,0.04543563173648676,1,0,,7,5,0.25157232704402516,3,0.0,0,,0
40,1,1,0.0,0,0.06958295861800513,1,0,1.0,17,11,0.019860973187686197,1,0.0,0,,0
44,6,0,1.0,0,0.06296559777721104,1,0,,8,5,0.0837471036080768,2,0.0,0,,0
43,3,1,2.0,0,0.046992657816673604,1,0,1.0,12,5,0.01787487586891758,3,0.39908256880733944,5,0.0,0
30,,0,0.0,0,0.13622635937772648,0,0,1.0,27,2,0.008606421714664018,3,0.0,0,,0
32,6,1,1.0,0,0.04528798271164145,1,0,1.0,8,7,0.17378351539225423,5,0.0,0,,0
57,admin.,1,1.0,0,0.031489510207916675,1,0,0.0,15,5,0.0013240648791790798,7,0.0,0,,0
31,3,0,0.0,0,0.0506704607991839,1,1,,19,5,0.047335319430652105,1,0.0,0,,0
49,,1,1.0,0,0.04446920175568113,0,0,1.0,28,8,0.05594174114531612,2,0.0,0,,0
31,admin.,0,1.0,0,0.11865612542113528,1,0,,21,5,0.042370076133730554,1,0.0,0,,0
41,admin.,1,0.0,0,0.06174413766258171,0,0,,16,6,0.09334657398212512,1,0.0,0,,0
44,0,1,0.0,0,0.2774996308774379,0,0,,18,6,0.15623965574313142,1,0.0,0,,0
54,2,1,,0,0.07072388290090066,0,0,1.0,19,11,0.07183051969546508,5,0.0,0,,0
37,3,1,1.0,0,0.04446920175568113,1,0,1.0,21,4,0.04700430321085733,4,0.0,0,,1
34,0,1,1.0,0,0.04052294600072482,1,0,,27,5,0.17477656405163852,2,0.0,0,,0
43,1,1,1.0,0,0.04816042737681373,0,0,1.0,25,8,0.021516054286660046,6,0.0,0,,0
44,0,1,0.0,0,0.054187192118226604,1,0,1.0,17,11,0.0506454816285998,2,0.19839449541284404,1,0.0,0
44,6,1,1.0,0,0.04483161299848324,0,0,1.0,25,5,0.15921880172128433,1,0.0,0,,0
53,admin.,1,1.0,0,0.04481819035986094,1,0,1.0,7,5,0.017212843429328037,1,0.41284403669724773,1,0.0,0
36,1,1,1.0,0,0.047032925732540504,0,0,1.0,31,8,0.021516054286660046,1,0.0,0,,0
58,1,1,1.0,0,0.04281821720513818,0,0,1.0,5,8,0.042039059913935785,2,0.0,0,,0
26,10,0,1.0,0,0.04249607387820298,0,0,,4,6,0.030122476001324065,2,0.0,0,,0
34,1,0,1.0,0,0.0468718540690729,0,0,1.0,19,8,0.09599470374048329,3,0.0,0,,0
55,3,1,2.0,0,0.059046187299499335,1,0,1.0,6,5,0.04700430321085733,1,0.3130733944954128,2,0.0,0
55,3,1,1.0,0,0.050791264546784606,1,0,,30,5,0.01787487586891758,2,0.0,0,,0
34,2,1,0.0,0,0.04587857881102267,1,0,,28,5,0.08109897384971863,2,0.0,0,,0
41,2,1,1.0,0,0.06578435188789412,1,1,,20,6,0.0019860973187686196,8,0.0,0,,0
38,9,1,1.0,0,0.04540878645924216,0,0,1.0,27,10,0.08308507116848726,3,0.17087155963302753,1,2.0,1
28,3,0,1.0,0,0.08071032603589214,0,0,1.0,3,2,0.11022840119165839,4,0.0,0,,0
41,1,1,1.0,0,0.06597226882860632,1,0,1.0,2,6,0.04568023833167825,1,0.0,0,,0
30,admin.,1,0.0,0,0.04446920175568113,1,0,1.0,24,7,0.06785832505792784,2,0.0,0,,0
39,1,1,,0,0.055730795559791144,0,0,,30,5,0.2717643164515061,2,0.0,0,,0
41,admin.,1,1.0,0,0.3332572717144736,1,0,,5,6,0.027474346242965905,1,0.0,0,,0
36,1,1,1.0,0,0.12368961490449792,1,0,,23,5,0.07116848725587553,4,0.0,0,,0
37,0,1,0.0,0,0.051811385082079435,1,1,,21,5,0.04601125455147302,1,0.0,0,,0
59,7,1,0.0,0,0.09547522852042255,0,1,1.0,9,7,0.021847070506454815,1,0.0,0,,0
26,1,0,1.0,0,0.047972510436101526,1,0,,27,5,0.12148295266468057,2,0.0,0,,0
43,1,1,1.0,0,0.04446920175568113,1,1,1.0,4,2,0.17709367759020192,8,0.23509174311926606,5,0.0,0
42,0,1,1.0,1,0.04401283204252292,0,0,1.0,5,2,0.05693478980470043,1,0.0,0,,0
46,3,1,,0,0.169675574824499,1,0,1.0,5,5,0.23866269447202912,3,0.0,0,,1
31,admin.,1,1.0,0,0.044536314948792635,1,1,1.0,16,7,0.03210857332009268,7,0.0,0,,0
43,8,1,1.0,0,0.09183769345377914,0,0,1.0,5,2,0.05461767626613704,2,0.0,0,,0
48,3,0,0.0,0,0.075743949745641,1,0,,4,6,0.003641178417742469,1,0.0,0,,0
41,3,1,1.0,0,0.062375001677829826,1,0,1.0,20,4,0.07613373055279708,5,0.0,0,,0
32,7,1,0.0,0,0.09280412343458477,0,0,1.0,22,8,0.05527970870572658,15,0.0,0,,0
45,1,1,0.0,0,0.04802620099059073,0,0,1.0,28,8,0.0033101621979476996,3,0.0,0,,0
52,admin.,0,,0,0.07436141796754406,0,0,1.0,24,2,0.07878186031115525,2,0.0,0,,1
37,7,1,1.0,0,0.05100602676474141,0,1,1.0,27,8,0.04998344918901026,15,0.0,0,,0
38,3,1,1.0,0,0.04446920175568113,1,0,1.0,11,5,0.1906653426017875,1,0.19954128440366972,1,0.0,0
36,6,0,1.0,0,0.0468047408759614,1,0,,7,5,0.07249255213505462,2,0.0,0,,0
58,4,1,1.0,0,0.2379162695802741,0,0,1.0,18,11,0.0969877523998676,1,0.0,0,,0
37,0,1,0.0,0,0.08860283754580475,0,0,1.0,8,8,0.039721946375372394,2,0.0,0,,0
30,1,0,1.0,0,0.04523429215715225,0,0,1.0,2,2,0.15259847732538895,2,0.0,0,,0
47,1,1,1.0,0,0.07461644810136776,1,0,1.0,10,7,0.107911287653095,1,0.0,0,,0
40,1,1,1.0,0,0.10407913987731708,1,0,1.0,20,11,0.04932141674942072,2,0.21100917431192662,2,0.0,0
42,0,1,0.0,0,0.04446920175568113,0,0,,19,5,0.042039059913935785,2,0.0,0,,0
71,,1,0.0,0,0.04920739318935316,0,0,1.0,27,1,0.06752730883813307,1,0.10779816513761468,2,0.0,0
54,3,1,1.0,0,0.0504825438584717,1,1,1.0,5,8,0.031115524660708375,1,0.0,0,,0
53,2,1,2.0,0,0.04483161299848324,1,0,0.0,10,9,0.074809665673618,3,0.0,0,,1
33,3,1,1.0,0,0.050831532462651506,0,0,1.0,22,7,0.13108242303872888,2,0.0,0,,0
30,1,0,0.0,0,0.060375028523107076,1,0,1.0,30,4,0.09268454154253558,1,0.38990825688073394,1,0.0,0
39,6,1,1.0,0,0.04825438584716984,1,0,1.0,17,7,0.07911287653095002,1,0.0,0,,0
32,3,1,1.0,0,0.044496047032925735,1,0,1.0,15,5,0.003972194637537239,9,0.3555045871559633,1,0.0,0
34,1,0,1.0,0,0.04527456007301915,0,0,1.0,7,8,0.08937437934458789,2,0.0,0,,0
39,7,0,0.0,0,0.0977839223634582,0,0,1.0,30,7,0.039059913935782856,3,0.0,0,,0
75,4,1,1.0,0,0.39952483859277055,0,0,0.0,15,7,0.07116848725587553,2,0.0,0,,0
33,admin.,1,1.0,0,0.05544892014872284,1,1,1.0,16,4,0.09831181727904667,3,0.0,0,,0
40,6,1,1.0,0,0.17029301620112483,1,0,1.0,21,11,0.0009930486593843098,8,0.21330275229357798,1,0.0,0
37,1,1,,0,0.04510006577092925,0,0,,19,6,0.12247600132406487,3,0.0,0,,0
69,4,1,2.0,0,0.04821411793130294,0,0,0.0,12,8,0.007282356835484938,1,0.0,0,,0
52,8,1,2.0,0,0.04473765452812714,1,0,0.0,28,1,0.05561072492552135,1,0.0,0,,0
31,admin.,1,1.0,0,0.04930135165970927,0,0,1.0,15,5,0.10857332009268454,1,0.34174311926605505,2,1.0,0
28,1,0,1.0,0,0.0650326841250453,0,0,1.0,22,5,0.08242303872889771,1,0.12385321100917432,5,0.0,0
29,0,0,0.0,0,0.06692527617078965,0,0,1.0,16,8,0.0648791790797749,2,0.1834862385321101,3,1.0,0
46,6,1,1.0,0,0.07695198722164803,0,0,1.0,19,11,0.13273750413770274,2,0.0,0,,0
28,3,1,1.0,0,0.04581146561791117,1,1,,27,5,0.042370076133730554,2,0.0,0,,0
41,admin.,1,1.0,0,0.04446920175568113,0,0,,20,6,0.028136378682555446,1,0.0,0,,0
42,1,1,1.0,0,0.06504610676366761,0,1,1.0,5,8,0.027143330023171135,1,0.0,0,,0
34,admin.,0,1.0,0,0.048442302787882044,0,0,1.0,7,7,0.047335319430652105,4,0.0,0,,0
28,3,1,1.0,0,0.08189151823465457,1,0,,6,6,0.12082092022509103,2,0.0,0,,1
43,0,0,1.0,0,0.045932269365511876,1,0,,27,5,0.019860973187686197,3,0.0,0,,0
32,1,1,1.0,0,0.05097918148749681,0,0,1.0,26,8,0.031115524660708375,14,0.0,0,,0
33,1,0,0.0,0,0.04614703158346868,0,0,0.0,29,8,0.020523005627275735,2,0.0,0,,0
70,4,1,1.0,0,0.052737547147018164,0,0,1.0,27,4,0.04799735187024164,2,0.2098623853211009,1,0.0,0
36,6,1,1.0,0,0.08559616649440947,1,0,0.0,26,8,0.07811982787156571,3,0.12385321100917432,4,0.0,0
53,1,1,1.0,0,0.04723426531187501,0,0,1.0,26,8,0.027474346242965905,6,0.0,0,,0
30,3,0,1.0,0,0.1370854082495537,0,0,1.0,21,11,0.2687851704733532,1,0.0,0,,0
45,6,1,1.0,0,0.04206654944228937,0,0,,3,7,0.04998344918901026,2,0.0,0,,0
31,6,0,1.0,0,0.05092549093300761,1,0,1.0,20,11,0.033763654419066536,2,0.21100917431192662,2,0.0,0
28,admin.,1,1.0,0,0.044630273419148735,1,0,1.0,30,1,0.022840119165839126,3,0.2947247706422018,3,1.0,0
45,3,1,2.0,0,0.04446920175568113,0,0,,23,5,0.18867924528301888,5,0.0,0,,0
51,0,1,0.0,0,0.046831586153206,1,1,,1,6,0.0013240648791790798,1,0.7889908256880734,2,0.0,0
53,0,1,2.0,0,0.09931410316640045,0,0,,20,6,0.0033101621979476996,3,0.0,0,,0
40,1,1,1.0,0,0.047918819881612326,1,0,,16,5,0.24064879179079776,4,0.0,0,,0
53,3,1,2.0,0,0.04518060160266305,1,0,1.0,7,4,0.06752730883813307,1,0.16169724770642202,1,0.0,0
31,3,1,1.0,0,0.044549737587414935,1,0,1.0,29,1,0.27044025157232704,1,0.0,0,,0
30,0,1,0.0,0,0.05201272466141394,0,0,1.0,21,8,0.0440251572327044,4,0.0,0,,0
53,2,1,1.0,0,0.04288533039824969,1,0,,9,5,0.03210857332009268,3,0.0,0,,0
40,3,1,2.0,0,0.08211970309123368,1,0,1.0,14,5,0.05594174114531612,6,0.4059633027522936,23,0.0,0
26,0,0,1.0,0,0.05205299257728084,1,0,,6,6,0.19132737504137703,11,0.0,0,,0
47,3,1,1.0,0,0.04446920175568113,1,0,1.0,21,7,0.2224428997020854,1,0.0,0,,0
51,0,1,0.0,0,0.06610649521482934,0,0,1.0,16,3,0.12578616352201258,1,0.2098623853211009,5,0.0,0
45,8,1,2.0,0,0.0468852767076952,1,1,,27,5,0.019198940748096655,2,0.0,0,,0
35,0,1,0.0,0,0.04446920175568113,1,0,1.0,21,7,0.09632571996027806,3,0.0,0,,0
36,0,0,0.0,0,0.056227433188816255,1,0,,23,5,0.07845084409136048,2,0.0,0,,0
57,admin.,1,1.0,0,0.07315338049153702,0,0,0.0,8,7,0.042370076133730554,7,0.0,0,,0
42,3,1,2.0,0,0.047959087797479226,1,0,0.0,31,7,0.05660377358490566,2,0.0,0,,0
32,3,1,1.0,1,0.04375780190869921,1,0,1.0,16,4,0.21317444554783185,1,0.3130733944954128,1,1.0,1
30,0,1,0.0,0,0.057140172615132684,0,0,1.0,29,10,0.08176100628930817,2,0.0,0,,1
36,1,1,1.0,0,0.07660299861746822,0,0,1.0,14,8,0.05958291956305859,2,0.0,0,,0
43,1,1,1.0,0,0.048455725426504344,1,0,1.0,14,10,0.03806686527639854,3,0.0,0,,0
69,4,0,0.0,0,0.07324733896189313,0,0,1.0,29,7,0.13670969877523997,1,0.2121559633027523,4,2.0,1
31,1,0,0.0,0,0.05747573858069019,0,0,1.0,15,6,0.030122476001324065,1,0.0,0,,0
35,1,1,1.0,0,0.04446920175568113,0,0,1.0,14,7,0.04005296259516716,2,0.0,0,,0
26,2,1,0.0,0,0.044965839384706247,1,1,1.0,6,5,0.0671962926183383,1,0.41743119266055045,2,0.0,0
46,1,1,1.0,0,0.04997248359082428,0,1,1.0,21,11,0.05230056272757365,5,0.0,0,,0
30,1,1,1.0,0,0.06072401712728688,1,0,1.0,18,5,0.05693478980470043,1,0.0,0,,0
33,0,0,0.0,0,0.04542220909786446,0,0,1.0,22,8,0.034094670638861305,6,0.0,0,,0
34,0,1,0.0,0,0.050321472195004095,1,0,1.0,17,4,0.007944389275074478,1,0.3967889908256881,1,0.0,0
48,3,1,2.0,0,0.05197245674554704,1,0,,15,5,0.40615690168818275,2,0.0,0,,0
31,0,1,0.0,0,0.06017368894377257,0,0,1.0,20,8,0.0648791790797749,4,0.0,0,,0
46,0,1,0.0,0,0.04480476772123864,0,0,,26,5,0.03277060575968222,2,0.0,0,,0
40,6,1,1.0,0,0.06225419793022913,0,0,,11,6,0.04832836809003641,2,0.0,0,,0
39,2,1,1.0,0,0.04446920175568113,0,0,1.0,21,11,0.034425686858656074,7,0.0,0,,0
33,1,0,1.0,0,0.053153648944309476,1,1,1.0,4,2,0.039721946375372394,1,0.31422018348623854,1,1.0,0
50,3,1,2.0,0,0.07322049368464853,1,0,1.0,29,1,0.10095994703740484,2,0.2580275229357798,1,1.0,0
84,4,1,2.0,0,0.05304626783533107,0,0,0.0,18,5,0.11552466070837471,3,0.0,0,,1
40,3,1,2.0,0,0.0468450087918283,1,1,0.0,21,7,0.2442899702085402,4,0.0,0,,0
55,0,1,0.0,0,0.04763694447054402,0,0,1.0,4,8,0.0648791790797749,1,0.0,0,,0
40,6,1,1.0,0,0.07076415081676755,1,0,,30,5,0.0572658060244952,1,0.0,0,,0
46,admin.,1,2.0,0,0.04575777506342197,0,0,0.0,4,2,0.04865938430983118,2,0.0,0,,0
43,7,0,0.0,0,0.04446920175568113,0,0,,19,6,0.047335319430652105,1,0.0,0,,0
34,3,1,1.0,0,0.04782486141125623,1,0,,29,5,0.06256206554121152,6,0.0,0,,0
35,1,0,1.0,0,0.04616045422209098,0,0,1.0,22,8,0.03574975173783516,2,0.0,0,,0
57,4,1,,0,0.06622729896243003,1,0,,19,6,0.034425686858656074,1,0.0,0,,0
